PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
2937,0,False,3994,2,43,False,0,788,0,0,1191,1513,False
2938,2,True,1570,0,31,False,0,0,0,0,0,5391,False
2939,2,True,1042,0,40,False,0,0,0,0,0,8172,True
2940,2,False,1042,2,25,False,1299,0,0,0,0,8363,False
2941,2,True,3997,2,68,False,0,0,0,0,0,3043,True
2942,0,False,4072,2,20,False,0,0,147,311,0,2403,False
2943,2,False,4073,2,27,True,309,458,849,0,0,3426,True
2944,0,False,5809,2,1,False,0,0,0,0,0,6456,False
2945,0,False,5809,1,60,False,0,31,6,223,356,3117,False
2946,0,False,5809,0,28,False,0,0,675,31,0,3034,True
2947,0,False,5809,1,11,False,0,0,0,0,0,6463,False
2948,0,False,6156,0,0,False,0,0,0,0,0,320,False
2949,0,True,5809,2,9,False,0,0,0,0,0,8042,False
2950,2,False,4075,2,38,False,1046,0,1553,0,0,3059,False
2951,0,False,4076,0,18,False,0,0,173,588,0,5682,False
2952,0,False,4078,2,40,False,4,11,669,0,773,1368,False
2953,0,False,4082,2,21,False,330,11,0,0,398,5195,False
2954,0,True,5811,2,24,False,0,0,0,0,0,4592,False
2955,1,False,38,2,26,False,224,1653,7,227,1457,6813,False
2956,1,False,38,2,47,False,3865,3810,0,12,196,393,False
2957,1,False,38,2,46,False,0,131,173,8873,469,5394,False
2958,0,True,5813,0,55,False,0,0,0,0,0,2217,True
2959,0,False,5833,2,50,False,293,0,21,573,0,3612,False
2960,2,True,4083,2,10,False,0,0,0,0,0,2515,True
2961,1,False,1573,0,17,False,454,19,0,311,3219,1655,False
2962,1,False,1573,0,20,False,11,596,0,3583,266,206,False
2963,1,False,1573,2,37,False,76,2804,0,1287,1229,889,False
2964,0,False,4085,2,24,False,11,0,9,2645,2,7224,False
2965,0,False,5834,0,43,False,511,233,173,0,144,5405,False
2966,0,False,5834,2,0,False,0,0,0,0,0,2286,False
2967,0,False,1575,2,24,False,180,264,0,1225,0,6253,False
2968,2,False,1044,2,22,False,715,0,726,325,0,5121,False
2969,0,True,5814,2,14,False,0,0,0,0,0,3553,True
2970,0,True,5816,2,3,False,0,0,0,0,0,2846,True
2971,0,True,5816,0,22,False,0,0,0,0,0,4265,True
2972,0,False,1576,2,23,False,0,1573,0,36,0,4034,True
2973,2,False,1554,2,56,False,324,574,116,0,0,5598,False
2974,0,False,3999,2,36,False,5,623,88,5,1,2233,True
2975,0,False,3999,0,58,False,52,0,5,517,0,5054,False
2976,0,False,5820,2,1,False,0,0,0,0,0,8217,False
2977,2,True,1578,2,39,False,0,0,0,0,0,8069,False
2978,0,False,5836,2,33,False,0,0,75,709,0,4233,False
2979,0,False,5822,1,19,False,0,0,616,0,0,1382,False
2980,0,False,5838,2,28,False,16,0,799,0,37,2604,False
2981,0,False,4000,2,33,False,0,950,0,102,0,2714,True
2982,1,True,632,0,17,False,0,0,0,0,0,5626,True
2983,1,False,632,2,28,False,0,3281,0,68,341,1270,True
2984,0,False,5825,2,21,False,63,15,407,397,0,2555,False
2985,1,False,182,2,45,False,3,2344,1100,498,0,94,True
2986,2,True,4087,2,62,False,0,0,0,0,0,3764,True
2987,2,True,4002,2,43,False,0,0,0,0,0,5766,True
2988,0,False,4005,2,27,False,158,0,1271,0,71,7241,False
2989,0,True,5839,0,1,False,0,0,0,0,0,3223,True
2990,0,False,4089,2,31,False,593,540,238,0,77,1512,False
2991,0,False,1558,2,18,False,0,30,0,756,5,649,False
2992,2,False,1046,2,21,False,1097,0,80,589,0,3533,False
2993,2,False,4091,2,7,False,0,0,0,0,0,1750,True
2994,2,False,1046,2,22,False,2646,0,599,117,0,5687,False
2995,2,True,1580,2,26,False,0,0,0,0,0,8100,False
2996,0,True,5827,2,30,False,0,0,0,0,0,7251,True
2997,0,False,1582,2,17,False,0,382,402,0,7,7171,False
2998,0,True,5841,2,28,False,0,0,0,0,0,1064,False
2999,0,False,5829,0,10,False,0,458,0,0,304,7770,False
3000,0,False,1561,2,25,False,764,16,0,8,0,3736,False
3001,0,False,5843,2,21,False,0,458,0,0,0,6606,False
3002,0,False,4007,0,53,False,8,0,236,0,2049,2468,False
3003,0,False,5844,2,21,False,0,0,687,46,20,4822,False
3004,1,False,634,2,28,False,0,3315,0,594,85,394,True
3005,0,True,5830,1,20,False,0,0,0,0,0,2986,True
3006,1,True,1583,0,54,False,0,0,0,0,0,795,True
3007,0,True,5846,2,9,False,0,0,0,0,0,3249,False
3008,0,False,5849,2,20,False,508,0,1,1372,0,2239,False
3009,0,False,4009,2,19,False,0,165,0,699,0,2178,False
3010,0,False,4096,2,32,False,0,632,0,0,0,4386,False
3011,2,False,1584,2,22,False,0,0,0,0,0,6718,False
3012,1,False,635,0,35,False,74,5082,0,893,1937,7576,True
3013,0,False,5851,2,26,False,0,56,322,6,243,7651,True
3014,0,True,5853,2,51,False,0,0,0,0,0,3065,False
3015,0,False,5853,0,8,False,0,0,0,0,0,335,True
3016,0,False,5831,2,40,False,0,0,895,0,0,1819,True
3017,0,True,5831,0,2,False,0,0,0,0,0,2565,True
3018,0,True,5832,1,19,False,0,0,0,0,0,5060,False
3019,0,True,5855,2,32,False,0,0,0,0,0,2462,True
3020,0,False,5855,0,16,False,1612,4,0,184,0,6847,False
3021,0,False,5855,2,64,False,0,0,16,733,159,596,False
3022,0,False,4011,0,35,False,256,0,341,35,0,2104,True
3023,1,False,41,2,33,False,20,653,0,121,483,6375,False
3024,1,False,637,0,9,False,0,0,0,0,0,5292,True
3025,1,True,637,2,21,False,0,0,0,311,0,3495,True
3026,1,True,637,2,28,False,0,0,0,0,0,642,True
3027,1,True,637,2,28,False,0,0,0,0,0,4538,True
3028,0,True,5856,1,31,False,0,0,0,0,0,4005,True
3029,0,False,4098,0,32,False,1150,201,0,0,8,4998,False
3030,1,True,186,0,43,False,0,0,0,0,0,5864,True
3031,1,True,186,2,60,False,0,0,0,0,0,483,True
3032,1,False,186,2,43,False,0,1440,0,85,150,7075,True
3033,0,False,4013,2,43,False,0,16,34,753,1,414,False
3034,0,False,4013,2,19,False,64,0,453,174,6,353,False
3035,0,False,5835,2,21,False,0,0,0,646,138,1407,False
3036,0,False,5835,2,38,False,0,0,0,846,0,1327,False
3037,0,True,5857,1,17,False,0,0,0,0,0,4622,True
3038,0,True,5857,1,29,False,0,0,0,0,0,6062,True
3039,0,False,5837,1,2,False,224,0,0,0,0,4280,True
3040,0,False,6156,2,22,False,718,2,50,0,0,4295,True
3041,0,False,4017,0,18,False,0,458,14,625,0,7660,False
3042,0,True,5859,2,16,False,0,0,0,0,0,4218,True
3043,1,True,188,2,52,False,0,0,0,0,0,6897,True
3044,1,False,6156,0,52,False,13,6074,0,10385,299,866,False
3045,1,True,188,0,14,False,224,0,0,311,0,1966,True
3046,1,False,188,2,25,True,0,0,0,0,0,44,True
3047,1,True,188,2,34,False,0,0,0,0,0,3410,True
3048,2,False,4019,2,20,False,915,12,25,205,311,8340,True
3049,0,True,5861,1,28,False,0,0,0,0,0,7043,True
3050,0,True,5861,2,28,False,0,0,0,0,0,2676,False
3051,0,False,5863,0,20,False,2598,927,0,866,2,5832,False
3052,0,False,4020,0,44,False,632,0,101,5,0,3356,True
3053,0,False,4099,2,64,False,313,782,8,0,0,7847,False
3054,0,False,4101,2,27,False,0,0,775,127,0,4242,True
3055,0,False,5840,2,24,False,0,0,0,0,0,8012,False
3056,2,True,4103,2,38,False,0,0,0,0,0,3046,True
3057,2,False,4103,2,47,False,378,0,117,1147,132,6401,False
3058,0,True,5842,0,8,False,0,0,0,0,0,7898,True
3059,0,False,5842,2,1,False,0,0,0,0,0,7769,True
3060,0,False,5842,0,0,False,0,0,0,0,0,8392,True
3061,0,False,5842,2,20,False,0,0,0,0,0,5140,True
3062,1,True,1047,2,41,False,0,0,0,0,0,790,True
3063,2,True,1048,2,35,False,0,0,0,0,0,7407,False
3064,2,False,1048,0,31,False,1065,13,150,36,0,8057,False
3065,0,False,4106,1,14,False,0,43,504,125,0,6611,False
3066,0,False,5864,2,25,False,0,0,762,0,50,6713,False
3067,1,True,1049,2,26,False,0,0,0,0,0,3493,True
3068,1,False,1587,2,26,False,0,1638,0,476,226,5946,False
3069,1,False,1562,2,30,False,0,1076,0,3725,9,143,False
3070,1,True,190,0,49,False,0,0,0,0,0,5227,True
3071,0,False,4022,2,19,False,260,0,238,139,8,5409,False
3072,0,False,4024,2,15,False,10,0,99,311,2031,414,False
3073,0,False,5867,2,27,False,0,0,0,0,1765,6111,False
3074,1,False,191,2,39,False,0,957,0,22,401,41,True
3075,1,True,191,0,32,False,0,0,0,0,0,894,True
3076,1,False,191,2,11,False,0,0,0,0,0,449,True
3077,1,True,191,2,44,False,224,0,0,0,0,2334,True
3078,1,True,191,2,36,False,0,0,0,0,0,1126,True
3079,0,False,5869,2,56,False,0,335,532,15,26,5014,False
3080,0,True,5871,2,42,False,0,0,0,0,0,5279,True
3081,1,True,614,0,40,False,0,0,0,0,0,7071,True
3082,1,True,614,0,53,False,0,0,0,0,0,4317,True
3083,2,True,4029,2,31,False,0,0,0,0,0,8374,True
3084,2,True,4029,2,14,False,0,0,0,0,0,3588,True
3085,0,True,5873,1,31,False,0,0,0,0,0,1198,True
3086,0,False,1589,2,42,False,0,458,1519,0,4,1349,False
3087,0,False,5845,2,32,False,0,0,0,0,772,2800,False
3088,0,False,4108,2,34,False,578,0,0,0,323,6566,False
3089,0,True,5875,2,55,False,0,0,0,0,0,5107,True
3090,2,False,4110,2,42,False,1633,0,29,4,102,3905,False
3091,0,False,4031,2,40,False,666,4,83,0,50,414,True
3092,2,False,1050,0,48,False,824,2,830,298,0,1205,False
3093,2,True,1050,2,37,False,0,0,0,0,0,6292,True
3094,2,True,1050,0,17,False,0,0,0,0,0,4548,True
3095,2,True,4111,2,60,False,0,0,0,0,0,3766,True
3096,1,True,194,0,19,False,0,0,0,0,0,7328,True
3097,1,False,194,2,30,False,0,180,90,7740,142,867,False
3098,1,False,194,2,32,False,0,0,7,3653,226,5535,False
3099,0,True,5877,1,28,False,0,0,0,0,0,5481,True
3100,0,True,5850,2,26,False,0,0,173,0,0,1921,False
3101,0,True,5852,2,24,False,0,0,0,0,0,4454,True
3102,0,True,5854,0,47,False,0,0,0,0,0,6073,False
3103,0,False,1591,2,32,False,180,25,584,0,0,4509,False
3104,1,True,616,2,73,True,0,0,0,311,0,6889,True
3105,0,False,4033,2,17,False,3,2126,0,0,0,2288,True
3106,0,True,5879,1,47,False,0,0,0,0,0,4655,False
3107,1,False,638,2,28,False,0,216,191,12062,59,7805,False
3108,1,True,638,0,13,False,0,0,0,0,0,1024,True
3109,1,False,638,2,22,False,0,5,0,12,6111,7526,False
3110,1,False,638,2,61,False,0,4082,0,265,201,368,True
3111,1,False,638,0,19,False,0,4494,0,11,3460,576,True
3112,1,False,638,2,45,False,0,1897,0,880,605,3683,True
3113,0,True,5858,1,18,False,0,0,0,0,0,4688,False
3114,0,False,5860,2,32,False,0,810,0,0,2,2883,False
3115,1,False,45,2,52,True,0,1429,0,1371,488,4112,True
3116,2,True,4035,2,25,False,0,0,0,0,0,5596,True
3117,2,True,4035,2,9,False,0,0,0,0,0,1118,True
3118,2,True,4035,2,18,False,0,0,0,0,0,927,True
3119,0,False,1052,1,26,False,717,0,84,0,0,1214,False
3120,0,False,1565,2,20,False,1,52,533,0,1022,1558,False
3121,0,False,5884,2,6,False,0,0,0,0,0,2631,True
3122,0,False,5884,1,5,False,0,0,0,0,0,7267,False
3123,1,False,47,0,40,False,0,372,7,5,1467,8458,False
3124,0,True,5862,1,20,False,0,0,0,0,0,4146,True
3125,2,False,1053,2,18,False,2532,0,46,0,0,6124,False
3126,0,False,4112,2,42,False,0,3,0,898,1,5351,False
3127,0,True,5885,1,14,False,0,0,0,0,0,1181,True
3128,2,True,4039,2,33,False,0,0,0,0,0,6464,True
3129,0,False,4114,0,23,False,664,17,0,0,304,7235,False
3130,0,True,5865,2,35,False,0,0,0,0,0,1203,False
3131,0,False,4116,1,53,False,2,18,705,0,1,4388,False
3132,0,True,5887,2,56,False,0,0,0,0,0,5681,True
3133,0,False,4118,0,35,False,1,0,37,719,0,1072,False
3134,0,False,4119,2,18,False,1,56,0,602,205,3723,False
3135,0,False,1567,2,25,False,106,46,173,0,843,4648,False
3136,0,True,5889,0,20,False,0,0,0,0,0,5189,True
3137,2,True,4043,2,44,False,0,0,0,0,0,6184,True
3138,0,True,5868,2,26,False,0,0,0,0,0,2688,False
3139,2,False,4045,2,23,False,24,1,1264,0,0,3918,True
3140,2,True,4046,2,39,False,0,0,0,0,304,7261,True
3141,1,True,159,2,25,False,0,0,0,0,0,5654,True
3142,1,False,159,0,42,False,0,1209,0,1026,636,6969,False
3143,0,False,5870,2,20,False,0,39,830,17,0,6254,True
3144,0,True,5870,2,4,False,0,0,0,0,0,4250,True
3145,0,True,5870,2,64,False,0,0,0,0,0,2854,True
3146,0,False,5870,2,0,False,0,0,0,0,0,1878,True
3147,0,False,4121,1,19,False,0,463,269,0,4,4210,True
3148,0,False,5872,0,6,False,0,0,0,0,0,4006,False
3149,1,True,161,2,23,False,0,0,0,0,0,45,True
3150,0,False,5874,2,22,False,0,269,0,100,28,3607,False
3151,0,False,5876,2,18,False,0,0,1435,0,304,4573,True
3152,2,False,1597,2,21,False,2,0,898,148,0,7752,False
3153,0,False,5892,1,37,False,308,35,415,10,0,6155,True
3154,0,True,5894,0,24,False,0,0,0,0,0,6133,True
3155,0,True,5878,2,38,False,0,0,0,0,0,5397,False
3156,0,False,5878,2,11,False,0,0,0,0,0,2664,True
3157,0,False,5878,0,6,False,0,0,0,0,0,5178,False
3158,1,False,617,2,49,False,0,104,809,3668,7,4051,False
3159,1,False,617,2,55,False,0,5971,158,4125,1984,2479,False
3160,0,True,5880,2,15,False,0,0,0,0,0,4281,True
3161,0,False,4123,2,19,False,90,0,0,74,595,3018,False
3162,0,True,5895,2,16,False,0,0,0,0,304,1102,True
3163,1,False,163,2,48,False,0,12,0,7967,15,416,False
3164,1,True,163,0,25,False,0,0,0,0,0,1272,True
3165,1,False,163,2,23,False,2,6748,0,23,0,979,True
3166,0,True,5897,1,27,False,0,0,0,0,0,8225,False
3167,0,False,4124,2,39,False,505,178,181,0,0,4973,False
3168,0,False,4126,2,28,False,0,1376,4,0,0,2205,True
3169,2,True,4049,2,72,False,224,0,0,0,0,1086,True
3170,2,False,1051,2,47,False,2267,0,117,0,0,1222,False
3171,0,True,5881,2,65,False,0,0,0,0,0,4329,False
3172,0,False,4127,1,40,False,15,0,0,670,304,4818,False
3173,1,False,1569,0,18,False,0,0,0,0,0,519,True
3174,1,True,1569,2,27,False,0,0,0,0,0,849,True
3175,0,True,5900,2,21,False,0,0,0,0,0,3758,True
3176,0,False,1600,2,37,False,190,0,2,799,0,4332,False
3177,1,False,1602,2,31,False,0,1216,0,897,478,2767,False
3178,0,False,5882,2,33,False,22,37,415,0,333,3214,False
3179,1,True,619,0,53,False,0,0,0,0,0,1131,True
3180,1,False,619,2,27,False,0,18481,0,2,3875,7590,True
3181,0,False,5886,2,74,False,0,193,581,0,0,4949,True
3182,2,True,4129,2,28,False,0,0,0,0,0,7712,True
3183,0,False,4130,1,23,False,381,0,137,104,8,1140,False
3184,1,False,621,0,74,False,0,1026,0,6616,119,297,False
3185,0,True,5902,2,23,False,0,0,0,0,0,5570,True
3186,0,False,5888,1,26,False,6,0,400,2,373,1052,False
3187,0,True,5888,2,0,False,0,0,0,0,0,1528,True
3188,0,True,5905,2,0,False,0,0,0,0,0,6990,True
3189,0,False,4131,0,24,False,95,35,1442,0,0,2123,False
3190,1,True,201,2,28,False,0,458,0,0,0,129,True
3191,1,False,201,2,17,False,0,0,0,0,0,412,True
3192,0,True,201,0,26,False,0,0,0,0,0,6825,True
3193,1,False,201,2,39,False,0,2,0,909,3291,1680,False
3194,0,False,5906,2,17,False,0,83,0,0,943,5963,False
3195,0,False,4050,0,15,False,350,0,91,198,0,6756,False
3196,0,False,4133,2,37,False,503,0,26,0,116,6881,False
3197,0,False,4052,2,38,False,792,0,173,1,29,5353,True
3198,1,False,202,0,33,False,0,27071,0,15,0,104,True
3199,1,True,202,2,16,False,0,0,0,0,0,644,True
3200,1,False,202,2,41,True,0,649,0,945,304,6406,True
3201,1,False,202,2,7,False,0,0,0,0,0,8257,True
3202,0,False,5890,2,20,False,1,760,173,21,0,5288,False
3203,0,True,5891,1,44,False,0,0,0,0,0,4984,True
3204,0,False,4054,2,42,False,1196,0,0,68,1,2404,False
3205,0,False,5893,2,29,False,0,4,0,0,904,8052,False
3206,1,False,204,0,22,False,0,4209,26,2462,466,6205,True
3207,1,False,204,2,21,False,0,2834,0,414,558,8208,True
3208,0,True,5908,2,21,False,0,0,0,0,0,7563,False
3209,0,True,5909,2,21,False,0,0,0,0,0,1303,False
3210,2,True,4134,2,13,False,0,0,0,0,0,2025,True
3211,0,True,5896,1,16,False,0,0,0,0,0,2383,True
3212,2,True,4137,0,36,False,0,0,0,311,0,8055,True
3213,0,True,5899,2,36,False,0,0,0,0,0,3861,True
3214,0,False,5911,1,26,False,86,377,0,0,77,6853,False
3215,1,True,623,2,28,False,0,458,0,0,0,22,True
3216,0,False,5901,2,14,False,0,0,533,266,93,5788,False
3217,0,True,5901,2,29,False,0,0,0,0,0,7657,False
3218,2,False,4139,2,19,False,506,0,395,159,229,5712,False
3219,0,False,4141,2,51,False,90,0,0,881,0,3041,False
3220,0,True,5903,2,64,False,0,0,0,0,0,4632,True
3221,1,True,165,2,41,False,0,0,0,0,0,1412,True
3222,0,True,5904,2,28,False,0,0,0,0,0,3471,False
3223,0,True,5904,0,16,False,0,0,0,0,0,1530,True
3224,0,False,4059,2,20,False,0,880,5,25,490,2594,False
3225,1,True,168,2,31,False,0,0,0,0,0,8193,True
3226,1,False,168,2,38,False,0,952,0,0,1790,8472,False
3227,1,True,168,0,59,False,0,0,0,0,0,7415,True
3228,1,True,168,2,18,False,0,0,173,0,0,7450,True
3229,1,True,640,2,33,False,0,0,0,0,0,6207,True
3230,1,False,640,2,33,False,0,590,173,3,6569,1487,False
3231,1,False,640,0,49,False,0,8766,15,149,178,8433,True
3232,0,False,5915,0,4,False,0,458,0,0,0,3172,True
3233,0,False,5915,0,0,False,0,0,0,0,0,1525,True
3234,0,False,5915,0,0,False,0,0,0,311,0,414,True
3235,0,False,5915,2,24,False,1,467,4,0,341,1237,False
3236,1,False,169,2,52,False,0,0,0,0,0,208,False
3237,0,False,4060,1,50,False,121,558,0,10,0,4161,False
3238,0,False,4146,1,31,False,0,627,1,0,13,2202,False
3239,0,True,5917,2,25,False,0,0,0,0,0,5910,False
3240,0,False,4148,1,62,False,3,0,2908,0,0,7788,True
3241,1,False,1604,2,49,False,0,1855,0,166,1655,254,False
3242,1,True,1604,2,24,False,0,0,0,0,0,583,True
3243,1,False,1604,2,33,False,0,3157,0,131,0,3679,True
3244,0,False,4062,2,20,False,0,559,21,0,5,5231,True
3245,1,False,55,0,46,False,0,0,0,1529,3069,389,False
3246,1,False,1054,2,26,False,0,0,0,0,0,5153,False
3247,1,False,1054,2,52,False,6,2333,11,1149,1,5857,False
3248,2,False,4150,2,28,False,274,0,693,944,0,5767,False
3249,2,True,4150,2,39,False,0,0,0,0,0,7402,True
3250,1,False,1055,2,29,False,4,3439,0,0,0,5525,True
3251,1,False,1055,0,19,False,0,1347,0,1756,37,7004,True
3252,0,False,4154,2,15,False,0,0,0,6,607,2949,False
3253,0,False,1606,2,33,False,44,630,18,96,0,8033,False
3254,1,False,642,2,47,False,0,10679,0,273,80,6820,True
3255,1,False,642,2,34,False,0,6229,0,2279,587,4133,True
3256,1,True,642,0,26,False,0,0,0,0,0,434,True
3257,1,True,642,2,15,False,0,0,0,0,0,153,True
3258,2,True,4155,2,28,False,0,0,0,0,0,7206,True
3259,2,False,4155,2,27,False,542,0,1231,0,1,414,False
3260,2,False,1057,2,38,True,66,0,991,0,0,7338,False
3261,0,False,5919,2,21,False,196,5,674,12,20,3099,False
3262,0,False,5919,2,1,False,0,0,0,0,0,8391,True
3263,0,False,4156,2,38,False,0,1025,23,0,0,5685,True
3264,0,False,5919,2,0,False,0,0,0,0,0,329,False
3265,2,False,6156,2,32,False,1272,0,1103,9,0,7398,False
3266,0,True,5921,2,27,False,0,0,0,0,0,5968,True
3267,1,True,172,0,48,False,0,0,0,0,0,5610,True
3268,2,False,4068,0,22,False,124,0,1763,0,1014,957,False
3269,0,False,4069,0,28,False,1,0,857,0,0,8116,False
3270,0,False,5922,2,19,False,122,170,52,0,465,5286,False
3271,2,True,4158,2,37,False,0,0,0,0,0,6579,False
3272,2,True,4158,2,46,False,0,0,0,0,0,1996,True
3273,0,True,5907,2,26,False,0,0,0,0,0,4523,True
3274,0,False,5923,2,16,False,0,0,722,0,1,3297,True
3275,0,True,5923,2,0,False,0,0,0,0,0,4681,True
3276,0,True,5923,2,0,False,0,0,0,0,0,3486,True
3277,0,False,5924,2,26,False,0,597,0,0,212,4933,False
3278,0,True,6156,1,13,False,0,0,0,0,0,5226,True
3279,1,True,6156,0,23,False,0,0,0,0,0,5624,True
3280,1,True,208,2,70,False,0,0,0,0,0,858,True
3281,0,True,4071,2,21,False,0,0,0,0,0,3131,True
3282,2,True,4161,2,40,False,0,0,0,0,0,3940,True
3283,2,False,4162,2,18,True,733,0,688,1,0,1772,False
3284,0,False,4074,2,23,False,1,0,778,8,304,1393,True
3285,0,True,5910,2,15,False,0,0,0,0,0,1116,True
3286,2,False,4165,0,28,False,809,0,31,733,0,1763,False
3287,2,True,4165,2,45,False,224,0,0,0,0,1769,True
3288,2,False,1572,2,18,False,1749,50,280,2,0,1853,False
3289,0,False,4167,2,23,False,0,30,0,106,566,5458,False
3290,2,False,6156,2,36,False,1304,0,7,18,0,1848,False
3291,2,True,4077,2,25,False,0,0,0,0,0,3501,True
3292,1,True,58,0,28,False,0,0,0,0,0,8469,True
3293,0,False,4168,0,29,False,0,10,0,0,715,76,False
3294,0,False,1608,2,31,False,1,110,274,27,376,6074,False
3295,0,True,5925,1,14,False,0,0,0,0,0,4892,True
3296,2,True,4079,2,31,False,0,0,0,0,0,1088,True
3297,1,False,625,2,39,False,0,2804,0,130,139,829,True
3298,1,True,625,0,17,False,0,0,0,0,0,3159,True
3299,1,True,625,2,56,False,0,0,0,0,0,2642,True
3300,0,False,4084,2,36,False,0,10,0,0,304,230,False
3301,2,False,1056,0,21,False,1099,458,1820,0,0,7140,False
3302,0,False,5926,2,48,False,0,1794,0,0,5,2068,True
3303,0,True,5914,2,53,False,0,0,0,0,0,5703,False
3304,0,True,5914,1,5,False,0,0,0,0,0,4215,False
3305,0,True,5914,2,21,False,0,0,0,0,0,1599,False
3306,1,False,210,0,50,False,4,217,0,2581,436,4716,False
3307,1,True,210,2,18,False,0,0,0,0,0,1466,True
3308,2,False,6156,2,28,False,3,0,0,327,2054,8075,False
3309,0,False,4169,2,28,False,766,0,1,258,26,3623,True
3310,0,True,5916,2,18,False,0,0,0,0,0,5875,True
3311,2,False,1058,2,37,False,78,0,0,2948,0,6725,False
3312,2,True,4172,2,19,False,0,0,0,0,0,6703,True
3313,2,False,1059,2,27,False,249,0,65,812,55,7342,False
3314,2,False,1061,1,37,False,3,0,800,76,0,8177,True
3315,2,True,4174,2,43,False,0,0,0,0,0,7117,True
3316,2,False,1062,2,17,False,1617,0,1777,0,0,8160,True
3317,2,False,1574,0,21,False,2581,354,1158,139,548,1876,False
3318,2,False,1064,0,55,False,14,0,0,3778,1,5403,False
3319,0,True,5928,2,14,False,0,0,0,0,0,3250,True
3320,0,True,5929,2,24,False,0,0,0,0,0,4855,False
3321,0,True,5931,1,26,False,0,0,0,0,0,4628,True
3322,0,False,5918,0,19,False,0,336,508,1,0,2823,True
3323,0,False,4176,2,20,False,0,0,2687,35,340,7777,False
3324,0,False,4178,2,14,False,30,59,0,572,0,2761,False
3325,2,True,4180,2,19,False,0,0,0,0,0,6356,True
3326,0,False,5920,1,15,False,85,373,160,5,0,6577,True
3327,0,False,5933,2,25,False,19,0,0,1679,0,1934,False
3328,0,False,4086,1,24,False,0,33,0,84,1062,5164,False
3329,0,False,4181,2,22,False,0,4,0,0,1267,2572,True
3330,2,False,4183,2,26,False,1178,7,0,7,0,6345,False
3331,2,True,6156,0,23,False,0,0,0,0,0,1833,True
3332,0,False,4088,1,20,False,0,0,1,0,2260,4478,False
3333,0,False,5935,2,53,False,323,120,14,450,0,4903,True
3334,0,False,4090,2,55,False,42,4,1215,0,3,3231,True
3335,0,False,5936,2,22,False,0,0,0,739,29,3210,False
3336,2,False,1067,2,35,False,576,0,459,22,0,3147,False
3337,2,False,1067,2,40,False,787,0,88,0,0,7602,False
3338,0,False,1577,2,22,False,0,0,0,0,1609,2628,False
3339,2,False,1069,1,22,False,193,1,640,15,30,7931,True
3340,2,False,1579,2,21,False,354,113,173,487,0,1259,False
3341,0,True,5938,1,64,False,0,0,0,0,0,499,True
3342,1,True,213,2,40,False,0,0,0,0,0,7018,True
